Name	UFboot	aLRT	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence
SAMEA3713712	NA	NA	2.3399999999999998e-08	grey	4.894469999999996e-05	170.0	OBS110	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713712	Second Pandemic	1.0	Second Pandemic	1.0
SAMEA3713714	NA	NA	2.3399999999999998e-08	grey	4.8921299999999955e-05	171.0	OBS124	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713714	Second Pandemic	1.0	Second Pandemic	0.9999999999999999
SAMEA3713713	NA	NA	2.3399999999999998e-08	grey	4.889789999999997e-05	172.0	OBS116	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713713	Second Pandemic	1.0	Second Pandemic	1.0
SAMEA3713715	NA	NA	2.3399999999999998e-08	grey	4.8428999999999966e-05	173.0	OBS137	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713715	Second Pandemic	1.0	Second Pandemic	1.0
SAMEA5818798	NA	NA	2.3399999999999998e-08	grey	4.655349999999997e-05	174.0	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818798	Second Pandemic	1.0	Second Pandemic	1.0
SAMEA5818799	NA	NA	2.3399999999999998e-08	grey	4.653009999999997e-05	175.0	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818799	Second Pandemic	1.0	Second Pandemic	1.0
SAMEA5818800	NA	NA	2.3399999999999998e-08	grey	4.650669999999997e-05	176.0	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818800	Second Pandemic	1.0	Second Pandemic	0.9999999999999999
SAMEA5818801	NA	NA	2.3399999999999998e-08	grey	4.648329999999998e-05	177.0	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818801	Second Pandemic	1.0	Second Pandemic	1.0
SAMEA5818805	NA	NA	2.3399999999999998e-08	grey	3.891349999999998e-05	178.0	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818805	Second Pandemic	1.0	Second Pandemic	1.0
SAMEA5818815	NA	NA	2.3399999999999998e-08	grey	3.8350599999999985e-05	179.0	NMS002	[1475:1536]	[-546:-485]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818815	Second Pandemic	0.9999999999999999	Second Pandemic	1.0
SAMEA5818817	NA	NA	2.3399999999999998e-08	grey	3.5166699999999976e-05	180.0	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818817	Second Pandemic	1.0	Second Pandemic	1.0
SAMEA5818809	NA	NA	2.3399999999999998e-08	grey	3.469499999999998e-05	181.0	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818809	Second Pandemic	1.0	Second Pandemic	1.0
NODE375	43.0	0.0	2.3399999999999998e-08	black	3.446059999999998e-05	182.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Second Pandemic	0.9999999861714441	Second Pandemic	0.9999999600581849
SAMEA5818811	NA	NA	2.3399999999999998e-08	grey	3.4483999999999984e-05	182.0	NAB003	[1292:1392]	[-729:-629]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818811	Second Pandemic	1.0	Second Pandemic	0.9999999999999999
SAMN00715800	NA	NA	2.344e-07	grey	3.469499999999998e-05	183.0	8291	[1348:1350]	[-673:-671]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMN00715800	Second Pandemic	1.0	Second Pandemic	0.9999999999999999
NODE378	100.0	100.0	3.9854e-06	red	3.816479999999999e-05	261.782657623291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.ANT	0.3335202681154436	Second Pandemic	0.4604047361127333
NODE379	100.0	99.9	3.7779000000000003e-06	red	4.194269999999998e-05	247.57703399658203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9991573930062116	2.MED0	0.47123733661217426
NODE380	100.0	94.8	9.376999999999999e-07	red	4.288039999999998e-05	238.4040679931641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999989274310679	2.MED3	0.46207633995283137
NODE381	100.0	85.1	4.689e-07	red	4.334929999999998e-05	227.0483703613281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999878782924	2.MED2	0.3922363282230843
NODE382	100.0	100.0	2.8132e-06	red	4.6162499999999984e-05	218.72174072265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892135423	2.MED1	0.999185811239792
NODE383	100.0	98.0	1.4066e-06	red	4.7569099999999985e-05	208.3184814453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152347	2.MED1	0.9999988733883506
NODE384	100.0	77.6	2.344e-07	black	4.7803499999999984e-05	199.064697265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152368	2.MED1	0.9999999648285645
NODE385	26.0	0.0	2.3399999999999998e-08	black	4.782689999999998e-05	196.75439453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266285	2.MED1	0.9999999663352215
NODE386	100.0	87.1	4.689e-07	red	4.829579999999998e-05	195.5087890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266285	2.MED1	0.9999999663372062
NODE387	100.0	76.3	2.344e-07	black	4.8530199999999985e-05	194.017578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152739	2.MED1	0.9999999663009509
NODE388	20.0	0.0	2.3399999999999998e-08	black	4.855359999999998e-05	192.53515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266161	2.MED1	0.9999999663371695
NODE389	10.0	0.0	2.3399999999999998e-08	black	4.857699999999997e-05	191.0703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152739	2.MED1	0.9999999663009509
NODE390	13.0	0.0	2.3399999999999998e-08	black	4.860039999999997e-05	189.640625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.999999989226616	2.MED1	0.9999999663371696
NODE391	100.0	93.0	4.689e-07	red	4.906929999999997e-05	188.28125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152738	2.MED1	0.9999999663009508
NODE392	31.0	0.0	2.3399999999999998e-08	black	4.909269999999997e-05	187.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266284	2.MED1	0.999999966337209
NODE393	14.0	0.0	2.3399999999999998e-08	black	4.9116099999999955e-05	186.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266408	2.MED1	0.9999999663372484
NODE394	14.0	0.0	2.3399999999999998e-08	black	4.913949999999996e-05	185.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.999999989226653	2.MED1	0.9999999663372879
NODE395	100.0	75.4	2.344e-07	black	4.937389999999996e-05	184.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892380075	2.MED1	0.999999966373546
GCA_001613885.1_ASM161388v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.9397299999999955e-05	184.0	M-978	1990	-31	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04364306	2.MED	1.0	2.MED1	1.0
GCA_001617705.1_Yersinia_pestis_C-791_genomic	NA	NA	2.3399999999999998e-08	grey	4.9397299999999955e-05	185.0	C-791	2003	-18	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944229	Medievalis	2.MED	2.MED1	SAMN04376023	2.MED	1.0	2.MED1	1.0
GCA_008630485.1_ASM863048v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.9162899999999956e-05	186.0	C-742	1997	-24	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED1	SAMN12721152	2.MED	0.9999999999999999	2.MED1	1.0
GCA_008630575.1_ASM863057v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.913949999999996e-05	187.0	C-527	1984	-37	Azerbaijan	Qazakh District	40.3936294	47.7872508	41.17390635	45.25441108731086	Medievalis	2.MED	2.MED1	SAMN12714845	2.MED	1.0	2.MED1	1.0
GCA_003086055.1_ASM308605v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.9116099999999955e-05	188.0	595	2014	-7	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05162559	2.MED	0.9999999999999999	2.MED1	0.9999999999999999
NODE401	100.0	85.7	2.344e-07	red	4.9303699999999966e-05	189.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892379957	2.MED1	0.9999999663735066
GCA_001595585.1_ASM159558v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.932709999999996e-05	189.0	M-1864	2009	-12	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04329024	2.MED	0.9999999999999999	2.MED1	1.0
GCA_003085995.1_ASM308599v1_genomic	NA	NA	4.689e-07	grey	4.977259999999997e-05	190.0	1906	2014	-7	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN05162893	2.MED	0.9999999999999999	2.MED1	1.0
GCA_003085855.1_ASM308585v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8623799999999966e-05	191.0	M-1773	2002	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05017702	2.MED	1.0	2.MED1	1.0
NODE405	25.0	0.0	2.3399999999999998e-08	black	4.860039999999997e-05	192.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892379956	2.MED1	0.9999999663735066
GCA_001617715.1_Yersinia_pestis_M-519_genomic	NA	NA	2.344e-07	grey	4.883479999999997e-05	192.0	M-519	1967	-54	Turkmenistan	Balkan	39.37638070000001	59.3924609	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376048	2.MED	0.9999999999999999	2.MED1	1.0
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	NA	NA	4.689e-07	grey	4.906929999999997e-05	193.0	M-1453	1991	-30	Kazakhstan	Atyrau	47.2286086	65.20931970000001	47.660582700000006	50.806203	Medievalis	2.MED	2.MED1	SAMN04376922	2.MED	0.9999999999999999	2.MED1	1.0
GCA_008630395.1_ASM863039v1_genomic	NA	NA	4.689e-07	grey	4.9022499999999966e-05	194.0	C-528	1984	-37	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944229	Medievalis	2.MED	2.MED1	SAMN12715009	2.MED	1.0	2.MED1	1.0
NODE409	100.0	99.8	1.6411e-06	red	5.0171299999999985e-05	195.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892379957	2.MED1	0.9999999663735066
GCA_003085975.1_ASM308597v1_genomic	NA	NA	2.3399999999999998e-08	grey	5.019469999999998e-05	195.0	1530	2014	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Medievalis	2.MED	2.MED1	SAMN05162580	2.MED	0.9999999999999999	2.MED1	1.0
GCA_003086155.1_ASM308615v1_genomic	NA	NA	2.3399999999999998e-08	grey	5.019469999999998e-05	196.0	M-1448	1990	-31	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN05017638	2.MED	0.9999999999999999	2.MED1	1.0
GCA_001617725.1_Yersinia_pestis_M-1484_genomic	NA	NA	4.949100000000001e-06	grey	5.324489999999998e-05	197.0	M-1484	1992	-29	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376037	2.MED	1.0	2.MED1	0.9999999999999999
GCA_009296005.1_ASM929600v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.7850299999999985e-05	198.0	C-25	1953	-68	Russia	Chechnya	64.6863136	97.7453061	43.39761470000001	45.6985005	Medievalis	2.MED	2.MED1	SAMN12991209	2.MED	0.9999999999999999	2.MED1	1.0
NODE414	100.0	86.9	2.344e-07	red	4.803789999999998e-05	201.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152613	2.MED1	0.9999999662989213
NODE415	11.0	0.0	2.3399999999999998e-08	black	4.806129999999998e-05	200.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266408	2.MED1	0.9999999663372459
NODE416	31.0	0.0	2.3399999999999998e-08	black	4.8084699999999984e-05	199.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892380076	2.MED1	0.9999999663735459
GCA_001617785.1_Yersinia_pestis_M-549_genomic	NA	NA	2.3399999999999998e-08	grey	4.810809999999997e-05	199.0	M-549	1977	-44	Turkmenistan	Balkan	39.37638070000001	59.3924609	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376917	2.MED	1.0	2.MED1	1.0
GCA_006376475.1_ASM637647v1_genomic	NA	NA	4.689e-07	grey	4.855359999999998e-05	200.0	C-224	1968	-53	Azerbaijan	Baku	40.3936294	47.7872508	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN12011899	2.MED	1.0	2.MED1	1.0
GCA_001188815.1_ASM118881v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8084699999999984e-05	201.0	2944	1975	-46	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED1	SAMN03941711	2.MED	1.0	2.MED1	0.9999999999999999
NODE420	100.0	96.7	7.033e-07	red	4.874119999999998e-05	202.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892379955	2.MED1	0.9999999663735037
GCA_001188735.1_ASM118873v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8764599999999984e-05	202.0	1045	[1961:1976]	[-60:-45]	Azerbaijan	Baku	40.3936294	47.7872508	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN03943674	2.MED	1.0	2.MED1	1.0
GCA_001617805.1_Yersinia_pestis_173_genomic	NA	NA	2.3399999999999998e-08	grey	4.8764599999999984e-05	203.0	173	1978	-43	Kazakhstan	Mangystau Province	47.2286086	65.20931970000001	43.3338178	52.85319112908714	Medievalis	2.MED	2.MED1	SAMN04376919	2.MED	1.0	2.MED1	1.0
NODE423	100.0	98.4	1.4066e-06	red	4.8975699999999986e-05	217.572265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266286	2.MED1	0.9999999648669287
NODE424	64.0	0.0	2.3399999999999998e-08	black	4.899909999999998e-05	216.14453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266406	2.MED1	0.9999999663352638
NODE425	19.0	0.0	2.3399999999999998e-08	black	4.902249999999998e-05	214.2890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266281	2.MED1	0.9999999663372063
NODE426	38.0	0.0	2.3399999999999998e-08	black	4.9045899999999984e-05	211.578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152491	2.MED1	0.9999999663008716
NODE427	46.0	0.0	2.3399999999999998e-08	black	4.906929999999997e-05	208.28125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152615	2.MED1	0.9999999663009111
NODE428	100.0	79.6	2.344e-07	black	4.9303699999999966e-05	207.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266285	2.MED1	0.9999999663372088
NODE429	26.0	0.0	2.3399999999999998e-08	black	4.932709999999997e-05	206.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266409	2.MED1	0.9999999663372485
NODE430	17.0	0.0	2.3399999999999998e-08	black	4.935049999999997e-05	205.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.999999989226653	2.MED1	0.9999999663372879
NODE431	20.0	0.0	2.3399999999999998e-08	black	4.937389999999997e-05	204.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892380075	2.MED1	0.999999966373546
GCA_000006645.1_ASM664v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.9397299999999955e-05	204.0	KIM 10+	1968	-53	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02604093	2.MED	1.0	2.MED1	1.0
GCA_000182705.1_ASM18270v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.9397299999999955e-05	205.0	KIM D27	[1968:1998]	[-53:-23]	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02404405	2.MED	1.0	2.MED1	1.0
GCA_001261975.1_YPW_8_IHQD_genomic	NA	NA	2.3399999999999998e-08	grey	4.937389999999997e-05	206.0	KIM 10v	[1968:2015]	[-53:-6]	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03817042	2.MED	0.9999999999999999	2.MED1	1.0
GCA_002529545.1_ASM252954v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.935049999999997e-05	207.0	UC91309	2009	-12	United States of America	Illinois	39.7837304	-100.4458825	40.0796606	-89.4337288	Medievalis	2.MED	2.MED1	SAMN07722810	2.MED	1.0	2.MED1	1.0
GCA_000970105.1_ASM97010v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.932709999999997e-05	208.0	KIM 5	2007	-14	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03160723	2.MED	1.0	2.MED1	1.0
NODE437	100.0	85.5	2.344e-07	red	4.9303699999999966e-05	209.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892379955	2.MED1	0.9999999663735065
IP557	NA	NA	2.344e-07	grey	4.953809999999997e-05	209.0	IP557	1963	-58	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	IP557	2.MED	1.0	2.MED1	1.0
IP562	NA	NA	2.3399999999999998e-08	grey	4.932709999999997e-05	210.0	IP562	1947	-74	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	IP562	2.MED	1.0	2.MED1	1.0
NODE440	100.0	77.2	2.344e-07	black	4.928029999999998e-05	214.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266285	2.MED1	0.9999999663372089
NODE441	100.0	96.7	7.033e-07	red	4.9983599999999966e-05	213.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266285	2.MED1	0.9999999663372089
NODE442	94.0	0.0	5.1299999999999996e-08	black	5.003489999999997e-05	212.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152859	2.MED1	0.9999999663009903
NODE443	97.0	84.8	1.1842e-06	red	5.121909999999997e-05	211.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892379956	2.MED1	0.9999999663735066
GCA_001559935.1_ASM155993v1_genomic	NA	NA	3.3209e-06	grey	5.453999999999997e-05	211.0	KM918	1989	-32	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED1	SAMN04331740	2.MED	1.0	2.MED1	1.0
GCA_001613865.1_ASM161386v1_genomic	NA	NA	1.7432100000000002e-05	grey	6.865119999999996e-05	212.0	1116-D	1971	-50	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682	Medievalis	2.MED	2.MED1	SAMN04364301	2.MED	1.0	2.MED1	1.0
NODE446	100.0	91.0	6.954e-07	red	5.073029999999997e-05	213.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892379956	2.MED1	0.9999999663735066
GCA_006376495.1_ASM637649v1_genomic	NA	NA	2.3399999999999998e-08	grey	5.075369999999997e-05	213.0	C-231	1968	-53	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.70500981655712	Medievalis	2.MED	2.MED1	SAMN12011930	2.MED	1.0	2.MED1	1.0
GCA_006376535.1_ASM637653v1_genomic	NA	NA	2.3399999999999998e-08	grey	5.075369999999997e-05	214.0	C-281	1970	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682	Medievalis	2.MED	2.MED1	SAMN12012131	2.MED	1.0	2.MED1	1.0
GCA_006376415.1_ASM637641v1_genomic	NA	NA	2.3399999999999998e-08	grey	5.000699999999997e-05	215.0	C-11	1950	-71	Russia	Stavropol Krai	64.6863136	97.7453061	44.86325770000001	43.4406913	Medievalis	2.MED	2.MED1	SAMN12011892	2.MED	0.9999999999999999	2.MED1	0.9999999999999999
GCA_006376435.1_ASM637643v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.9303699999999966e-05	216.0	C-62	1959	-62	Azerbaijan	Shamkir District	40.3936294	47.7872508	40.86764505	46.01391106445903	Medievalis	2.MED	2.MED1	SAMN12011893	2.MED	0.9999999999999999	2.MED1	1.0
GCA_003074335.1_ASM307433v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.9045899999999984e-05	217.0	44	1966	-55	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.70500981655712	Medievalis	2.MED	2.MED1	SAMN05225380	2.MED	1.0	2.MED1	0.9999999999999999
GCA_003074355.1_ASM307435v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.902249999999998e-05	218.0	1240	1967	-54	Azerbaijan	Fizuli District	40.3936294	47.7872508	39.58356755	47.3806998083944	Medievalis	2.MED	2.MED1	SAMN05225431	2.MED	0.9999999999999999	2.MED1	1.0
GCA_003074375.1_ASM307437v1_genomic	NA	NA	2.344e-07	grey	4.9210099999999985e-05	219.0	261	1955	-66	Azerbaijan	Baku	40.3936294	47.7872508	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN05225432	2.MED	1.0	2.MED1	1.0
NODE454	100.0	97.7	1.4066e-06	red	4.7569099999999985e-05	229.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152471	2.MED1	0.9999988733903774
NODE455	27.0	0.0	2.3399999999999998e-08	black	4.759249999999998e-05	227.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.999999989226616	2.MED1	0.999999964866889
NODE456	100.0	86.0	4.689e-07	red	4.806139999999998e-05	225.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152492	2.MED1	0.9999999662988844
NODE457	99.0	87.8	4.689e-07	red	4.8530299999999985e-05	222.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892152494	2.MED1	0.9999999663008691
NODE458	100.0	76.8	2.344e-07	black	4.8764699999999984e-05	221.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266407	2.MED1	0.9999999663372484
NODE459	71.0	0.0	2.3399999999999998e-08	black	4.878809999999997e-05	220.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892380075	2.MED1	0.999999966373546
GCA_004023585.1_ASM402358v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.881149999999997e-05	220.0	2513	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209180	2.MED	1.0	2.MED1	1.0
GCA_004023595.1_ASM402359v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.881149999999997e-05	221.0	2514	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209181	2.MED	1.0	2.MED1	1.0
GCA_000275685.1_ASM27568v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.878809999999997e-05	222.0	2501	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990	2.MED	0.9999999999999999	2.MED1	1.0
NODE463	90.0	73.4	2.3399999999999998e-08	black	4.855369999999998e-05	224.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892266407	2.MED1	0.9999999663372484
NODE464	99.0	73.4	2.088e-07	black	4.876249999999997e-05	223.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.MED	0.9999999892380075	2.MED1	0.999999966373546
GCA_000323205.1_ASM32320v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.878589999999997e-05	223.0	2504	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995	2.MED	1.0	2.MED1	1.0
